,Item_MRP,Item_Outlet_Sales,Item_Visibility,Item_Weight,Outlet_Establishment_Year,Outlet_Location_Type,Outlet_Size,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3
2535,4,8760.5964,0.07884393,8.05,13,1,0,False,True,False,False
2536,2,1018.674,0.033851785,11.65,16,1,0,False,True,False,False
2537,4,1789.6704,0.118342285,19.35,18,1,0,False,True,False,False
2538,2,1382.2008,0.058121214,7.235,16,1,0,False,True,False,False
2539,4,5259.82,0.015457803,12.15,16,1,0,False,True,False,False
2540,2,1512.6976,0.116152226,8.615,33,0,2,False,True,False,False
2541,2,2090.612,0.087260103,6.765,23,2,0,False,True,False,False
2542,1,1211.756,0.0111263,10.3,23,2,0,False,True,False,False
2543,1,1230.3984,0.038167453,13.15,13,1,0,False,True,False,False
2544,2,1657.842,0.076547632,8.84,16,1,0,False,True,False,False
2545,2,739.038,0.0,8.26,18,1,0,False,True,False,False
2546,2,1105.228,0.074931201,20.1,11,0,1,False,False,True,False
2547,3,2619.2572,0.0,9.695,16,1,0,False,True,False,False
2548,4,2721.7904,0.16758389,18.85,23,2,0,False,True,False,False
2549,2,6381.693,0.054318517,18.25,21,2,1,False,True,False,False
2550,1,769.6648,0.060800116,15.85,35,0,1,False,False,False,True
2551,2,1120.5414,0.0,5.32,33,0,2,False,True,False,False
2552,3,1869.5664,0.032152786,8.115,16,1,0,False,True,False,False
2553,2,1411.496,0.055840055,15.1,23,2,0,False,True,False,False
2554,4,1941.4728,0.070968081,8.42,13,1,0,False,True,False,False
2555,4,4301.068,0.081996013,9.0,16,1,0,False,True,False,False
2556,1,343.5528,0.082737261,8.18,11,0,1,False,False,True,False
2557,4,3998.7948,0.011206632,7.855,35,0,1,False,False,False,True
2558,1,585.904,0.014047825,15.35,18,1,0,False,True,False,False
2559,3,535.3032,0.045982389,20.6,33,0,2,False,True,False,False
2560,2,1609.9044,0.042256257,9.3,33,0,2,False,True,False,False
2561,1,649.155,0.0,19.6,21,2,1,False,True,False,False
2562,4,2223.1062,0.056424146,11.3,16,1,0,False,True,False,False
2563,2,2127.8968,0.170254469,11.5,35,0,1,False,False,False,True
2564,4,4060.7142,0.084749164,15.3,16,1,0,False,True,False,False
2565,3,3844.995,0.014541462,8.235,13,1,0,False,True,False,False
2566,4,1832.2816,0.091763303,15.2,23,2,0,False,True,False,False
2567,2,1310.2944,0.069851683,16.7,35,0,1,False,False,False,True
2568,1,659.142,0.039004193,9.0,18,1,0,False,True,False,False
2569,3,4402.2696,0.05060313,9.0,18,1,0,False,True,False,False
2570,4,3643.2576,0.113195815,15.35,16,1,0,False,True,False,False
2571,1,33.9558,0.134327613,11.8,35,2,0,True,False,False,False
2572,4,4247.804,0.054584207,20.1,16,1,0,False,True,False,False
2573,1,259.662,0.018623146,10.3,22,0,0,True,False,False,False
2574,2,2607.2728,0.093278912,12.35,16,1,0,False,True,False,False
2575,3,1372.2138,0.086957199,8.88,18,1,0,False,True,False,False
2576,3,529.311,0.13689554,15.85,22,0,0,True,False,False,False
2577,2,846.8976,0.090043082,14.1,11,0,1,False,False,True,False
2578,3,2648.5524,0.014251461,20.25,18,1,0,False,True,False,False
2579,1,1584.604,0.035711426,16.5,21,2,1,False,True,False,False
2580,3,3629.2758,0.043655155,13.6,23,2,0,False,True,False,False
2581,1,809.6128,0.108568067,9.395,35,0,1,False,False,False,True
2582,2,117.8466,0.090480214,20.35,22,0,0,True,False,False,False
2583,3,1611.236,0.027942357,7.275,16,1,0,False,True,False,False
2584,2,2402.2064,0.041730507,19.7,16,1,0,False,True,False,False
2585,2,4225.1668,0.099589909,19.2,35,0,1,False,False,False,True
2586,1,139.818,0.294939214,12.85,35,2,0,True,False,False,False
2587,4,4517.453,0.008829806,14.15,11,0,1,False,False,True,False
2588,2,1573.9512,0.067722325,19.0,11,0,1,False,False,True,False
2589,4,6796.4864,0.060405784,20.35,35,0,1,False,False,False,True
2590,1,842.237,0.0,20.5,11,0,1,False,False,True,False
2591,1,1277.0044,0.077193561,6.96,23,2,0,False,True,False,False
2592,1,447.4176,0.013869039,15.35,11,0,1,False,False,True,False
2593,2,1584.604,0.067290244,17.1,18,1,0,False,True,False,False
2594,2,1685.8056,0.146960375,10.195,18,1,0,False,True,False,False
2595,1,503.3448,0.018632082,11.1,35,2,0,True,False,False,False
2596,3,3574.0144,0.096536082,5.78,21,2,1,False,True,False,False
2597,2,1186.4556,0.084008316,6.385,18,1,0,False,True,False,False
2598,3,3146.5708,0.005638944,5.985,35,0,1,False,False,False,True
2599,4,6474.2392,0.01601936,9.3,16,1,0,False,True,False,False
2600,4,745.696,0.13187274,13.65,22,0,0,True,False,False,False
2601,1,1853.5872,0.114863923,9.195,16,1,0,False,True,False,False
2602,2,3006.087,0.103138922,9.17,21,2,1,False,True,False,False
2603,1,736.3748,0.056191301,12.6,18,1,0,False,True,False,False
2604,4,3956.8494,0.01867669,14.85,13,1,0,False,True,False,False
2605,2,1807.647,0.021578923,19.35,13,1,0,False,True,False,False
2606,1,467.3916,0.0,18.7,16,1,0,False,True,False,False
2607,4,3542.056,0.032242661,5.46,18,1,0,False,True,False,False
2608,2,1949.4624,0.025962714,8.785,16,1,0,False,True,False,False
2609,4,3344.9792,0.096407554,12.6,18,1,0,False,True,False,False
2610,2,2684.5056,0.050256604,8.76,11,0,1,False,False,True,False
2611,1,592.562,0.058234621,12.3,18,1,0,False,True,False,False
2612,2,736.3748,0.023931217,19.6,33,0,2,False,True,False,False
2613,2,211.7244,0.284065879,10.85,35,2,0,True,False,False,False
2614,1,1279.0018,0.033692089,8.155,11,0,1,False,False,True,False
2615,4,7201.2928,0.023417004,12.8,35,0,1,False,False,False,True
2616,3,3103.9596,0.034647829,7.97,13,1,0,False,True,False,False
2617,3,1522.0188,0.142219209,18.85,11,0,1,False,False,True,False
2618,4,2101.9306,0.11089655,11.1,18,1,0,False,True,False,False
2619,3,2972.1312,0.006708517,9.6,21,2,1,False,True,False,False
2620,3,149.805,0.103419257,9.27,22,0,0,True,False,False,False
2621,1,433.4358,0.032180494,13.35,23,2,0,False,True,False,False
2622,4,4920.9278,0.066717378,11.3,16,1,0,False,True,False,False
2623,2,1164.4842,0.128814669,19.0,13,1,0,False,True,False,False
2624,1,846.8976,0.111500259,12.3,18,1,0,False,True,False,False
2625,2,2812.3392,0.010497273,6.425,13,1,0,False,True,False,False
2626,1,865.54,0.020653603,11.5,11,0,1,False,False,True,False
2627,4,2946.165,0.042687151,5.19,21,2,1,False,True,False,False
2628,3,3137.2496,0.021705417,12.15,33,0,2,False,True,False,False
2629,1,1657.1762,0.026651184,15.25,21,2,1,False,True,False,False
2630,4,3113.2808,0.106968096,11.8,33,0,2,False,True,False,False
2631,4,1510.0344,0.030686952,15.7,18,1,0,False,True,False,False
2632,2,1629.8784,0.008191729,16.75,23,2,0,False,True,False,False
2633,1,690.4346,0.048218142,10.8,21,2,1,False,True,False,False
2634,4,4447.544,0.107036943,11.8,16,1,0,False,True,False,False
2635,3,5470.8786,0.032381325,16.35,35,0,1,False,False,False,True
2636,3,2673.8528,0.034043503,7.81,21,2,1,False,True,False,False
2637,3,3339.6528,0.036027524,11.1,23,2,0,False,True,False,False
2638,1,502.0132,0.0,12.85,16,1,0,False,True,False,False
2639,4,3038.7112,0.02498633,10.5,16,1,0,False,True,False,False
2640,3,1288.9888,0.115032406,6.135,23,2,0,False,True,False,False
2641,4,4354.332,0.068765925,15.85,35,0,1,False,False,False,True
2642,2,3202.498,0.006727008,12.15,35,0,1,False,False,False,True
2643,4,5976.2208,0.016087659,9.3,11,0,1,False,False,True,False
2644,1,884.1824,0.0,16.6,13,1,0,False,True,False,False
2645,2,3006.087,0.051936086,8.51,16,1,0,False,True,False,False
2646,2,3282.394,0.1442339,8.645,13,1,0,False,True,False,False
2647,2,1038.648,0.05443912,8.6,33,0,2,False,True,False,False
2648,4,6306.4576,0.033059299,12.85,35,0,1,False,False,False,True
2649,3,2693.8268,0.089778187,14.5,23,2,0,False,True,False,False
2650,3,2524.0478,0.053372768,6.65,21,2,1,False,True,False,False
2651,4,3643.2576,0.022406575,20.1,33,0,2,False,True,False,False
2652,3,1438.128,0.065896556,15.25,23,2,0,False,True,False,False
2653,3,4195.8716,0.088305201,17.7,13,1,0,False,True,False,False
2654,2,1263.6884,0.022566975,7.075,23,2,0,False,True,False,False
2655,2,2066.6432,0.0,11.5,33,0,2,False,True,False,False
2656,4,1281.665,0.077756427,5.82,13,1,0,False,True,False,False
2657,3,4016.1056,0.020609218,8.785,21,2,1,False,True,False,False
2658,2,3672.5528,0.0,5.465,23,2,0,False,True,False,False
2659,2,2127.231,0.013066448,8.18,35,0,1,False,False,False,True
2660,1,2290.352,0.135118202,14.0,35,0,1,False,False,False,True
2661,4,1258.362,0.030624844,15.7,23,2,0,False,True,False,False
2662,4,4267.1122,0.092705683,7.39,33,0,2,False,True,False,False
2663,2,102.5332,0.042941559,6.55,35,2,0,True,False,False,False
2664,1,291.6204,0.03748996,6.8,16,1,0,False,True,False,False
2665,1,2139.2154,0.025795293,13.65,35,0,1,False,False,False,True
2666,2,1540.6612,0.046115083,11.5,16,1,0,False,True,False,False
2667,1,1724.422,0.053170949,17.6,16,1,0,False,True,False,False
2668,1,645.1602,0.082915017,7.75,16,1,0,False,True,False,False
2669,3,3990.8052,0.082028694,8.235,35,0,1,False,False,False,True
2670,3,1611.236,0.076975118,18.6,21,2,1,False,True,False,False
2671,1,1116.5466,0.045371855,5.73,23,2,0,False,True,False,False
2672,3,1203.7664,0.028642712,12.15,21,2,1,False,True,False,False
2673,3,2999.429,0.017047751,5.44,33,0,2,False,True,False,False
2674,3,3425.541,0.042562588,17.7,18,1,0,False,True,False,False
2675,4,4579.3724,0.181769264,19.2,35,0,1,False,False,False,True
2676,3,4134.618,0.016812745,12.1,33,0,2,False,True,False,False
2677,3,3384.2614,0.0,8.355,33,0,2,False,True,False,False
2678,3,453.4098,0.016516867,6.26,22,0,0,True,False,False,False
2679,2,2097.27,0.134960397,15.75,33,0,2,False,True,False,False
2680,4,6852.4136,0.045614252,5.905,33,0,2,False,True,False,False
2681,4,1486.7314,0.099136036,16.0,23,2,0,False,True,False,False
2682,3,3531.4032,0.014222617,20.25,23,2,0,False,True,False,False
2683,1,1448.7808,0.037457098,5.175,21,2,1,False,True,False,False
2684,1,1335.5948,0.079279489,9.0,33,0,2,False,True,False,False
2685,3,2367.5848,0.045835395,15.6,21,2,1,False,True,False,False
2686,2,2011.3818,0.029616108,5.175,11,0,1,False,False,True,False
2687,3,6729.9064,0.0,7.5,35,0,1,False,False,False,True
2688,1,1860.2452,0.0576269,18.7,21,2,1,False,True,False,False
2689,3,3440.8544,0.015687045,17.6,23,2,0,False,True,False,False
2690,1,1070.6064,0.162960415,18.2,33,0,2,False,True,False,False
2691,3,1422.1488,0.024651269,13.15,23,2,0,False,True,False,False
2692,2,129.831,0.091195818,8.6,22,0,0,True,False,False,False
2693,3,3408.896,0.058542509,14.5,35,0,1,False,False,False,True
2694,4,3139.9128,0.089608321,20.35,21,2,1,False,True,False,False
2695,2,3704.5112,0.067766896,7.39,16,1,0,False,True,False,False
2696,1,2656.542,0.041355366,19.6,21,2,1,False,True,False,False
2697,2,193.082,0.145913308,16.25,22,0,0,True,False,False,False
2698,1,1395.5168,0.027748176,6.28,21,2,1,False,True,False,False
2699,4,3621.952,0.159201868,9.395,33,0,2,False,True,False,False
2700,1,778.986,0.052274691,7.72,13,1,0,False,True,False,False
2701,2,2465.4574,0.042175992,12.65,33,0,2,False,True,False,False
2702,3,347.5476,0.057933643,19.35,35,2,0,True,False,False,False
2703,1,966.7416,0.0,16.75,18,1,0,False,True,False,False
2704,2,922.7988,0.026280116,15.5,33,0,2,False,True,False,False
2705,3,1219.7456,0.086916126,8.88,21,2,1,False,True,False,False
2706,2,747.0276,0.075347426,18.25,18,1,0,False,True,False,False
2707,1,539.298,0.040410039,8.935,13,1,0,False,True,False,False
2708,4,4460.1942,0.09911729,16.0,16,1,0,False,True,False,False
2709,1,1018.674,0.053439522,19.7,11,0,1,False,False,True,False
2710,2,2816.334,0.023448504,20.6,16,1,0,False,True,False,False
2711,1,101.8674,0.108030434,19.25,23,2,0,False,True,False,False
2712,4,2553.343,0.024404558,14.15,23,2,0,False,True,False,False
2713,1,343.5528,0.010961483,6.63,18,1,0,False,True,False,False
2714,1,365.5242,0.026358005,11.8,23,2,0,False,True,False,False
2715,1,169.1132,0.03627089,13.15,35,2,0,True,False,False,False
2716,3,4224.501,0.137227848,12.85,23,2,0,False,True,False,False
2717,4,4063.3774,0.144832027,11.6,13,1,0,False,True,False,False
2718,2,293.6178,0.029157849,16.2,35,2,0,True,False,False,False
2719,3,3411.5592,0.058756205,12.15,13,1,0,False,True,False,False
2720,2,2698.4874,0.141108156,4.635,21,2,1,False,True,False,False
2721,1,425.4462,0.024325592,19.6,11,0,1,False,False,True,False
2722,2,2588.6304,0.121500143,20.2,18,1,0,False,True,False,False
2723,3,5901.6512,0.160653682,15.0,35,0,1,False,False,False,True
2724,1,511.3344,0.109096371,9.395,23,2,0,False,True,False,False
2725,4,2812.3392,0.069574013,11.395,16,1,0,False,True,False,False
2726,3,2556.672,0.027458099,19.5,11,0,1,False,False,True,False
2727,3,3504.1054,0.092226754,18.35,23,2,0,False,True,False,False
2728,3,171.7764,0.234733477,5.365,22,0,0,True,False,False,False
2729,3,535.3032,0.014144442,11.8,11,0,1,False,False,True,False
2730,4,2470.118,0.056754036,11.3,13,1,0,False,True,False,False
2731,2,525.982,0.023999722,19.6,18,1,0,False,True,False,False
2732,3,4544.085,0.041355366,14.0,21,2,1,False,True,False,False
2733,1,743.0328,0.024655594,19.7,23,2,0,False,True,False,False
2734,4,4848.3556,0.081134826,12.5,23,2,0,False,True,False,False
2735,4,2656.542,0.052608525,12.3,18,1,0,False,True,False,False
2736,3,2840.9686,0.084452363,7.435,23,2,0,False,True,False,False
2737,3,2956.152,0.033899898,6.48,23,2,0,False,True,False,False
2738,3,1861.5768,0.058042926,17.6,33,0,2,False,True,False,False
2739,4,4364.319,0.119692888,8.155,18,1,0,False,True,False,False
2740,4,2797.6916,0.0343603,16.1,21,2,1,False,True,False,False
2741,4,2759.0752,0.100922503,15.5,21,2,1,False,True,False,False
2742,2,2431.5016,0.016956266,14.35,35,0,1,False,False,False,True
2743,2,2530.7058,0.092576144,4.785,16,1,0,False,True,False,False
2744,4,4761.8016,0.025742955,14.6,21,2,1,False,True,False,False
2745,2,1229.0668,0.029812714,6.445,11,0,1,False,False,True,False
2746,1,647.1576,0.133382115,4.88,33,0,2,False,True,False,False
2747,1,261.6594,0.0,8.1,33,0,2,False,True,False,False
2748,2,1686.4714,0.039484739,8.395,16,1,0,False,True,False,False
2749,4,2996.1,0.021425341,10.0,23,2,0,False,True,False,False
2750,3,4458.1968,0.02624324,10.5,35,0,1,False,False,False,True
2751,1,2239.7512,0.185704641,12.35,33,0,2,False,True,False,False
2752,4,2712.4692,0.066668724,11.3,16,1,0,False,True,False,False
2753,2,592.562,0.149305497,13.85,35,2,0,True,False,False,False
2754,1,2163.85,0.030688557,19.5,16,1,0,False,True,False,False
2755,2,3275.736,0.041803291,19.7,21,2,1,False,True,False,False
2756,1,679.116,0.082861686,7.75,33,0,2,False,True,False,False
2757,1,988.713,0.076385385,15.1,11,0,1,False,False,True,False
2758,2,1768.3648,0.021498768,8.775,35,0,1,False,False,False,True
2759,2,1540.6612,0.033102681,11.1,16,1,0,False,True,False,False
2760,2,2588.6304,0.058676973,7.075,13,1,0,False,True,False,False
2761,2,3020.0688,0.021531416,7.97,16,1,0,False,True,False,False
2762,3,2858.9452,0.028592842,12.15,16,1,0,False,True,False,False
2763,4,3968.168,0.067148407,14.1,11,0,1,False,False,True,False
2764,1,1737.738,0.026552056,12.35,35,0,1,False,False,False,True
2765,3,175.7712,0.060302689,11.1,22,0,0,True,False,False,False
2766,2,452.744,0.138269873,6.135,35,2,0,True,False,False,False
2767,4,185.7582,0.036109859,7.42,22,0,0,True,False,False,False
2768,1,934.7832,0.020579897,16.35,21,2,1,False,True,False,False
2769,3,1765.7016,0.025912378,19.1,21,2,1,False,True,False,False
2770,3,291.6204,0.086077865,6.46,35,2,0,True,False,False,False
2771,2,1651.184,0.044432887,5.19,11,0,1,False,False,True,False
2772,4,4563.3932,0.115346634,11.8,21,2,1,False,True,False,False
2773,1,1494.0552,0.063226306,11.35,23,2,0,False,True,False,False
2774,2,1419.4856,0.03366718,15.2,18,1,0,False,True,False,False
2775,2,1291.652,0.173867958,11.5,18,1,0,False,True,False,False
2776,4,7931.6754,0.022936488,20.25,16,1,0,False,True,False,False
2777,4,595.2252,0.054585372,10.1,33,0,2,False,True,False,False
2778,2,2026.0294,0.020913071,13.1,18,1,0,False,True,False,False
2779,4,2603.278,0.104230135,12.0,23,2,0,False,True,False,False
2780,2,2117.244,0.111923422,19.0,23,2,0,False,True,False,False
2781,1,247.6776,0.024756031,19.7,11,0,1,False,False,True,False
2782,4,256.333,0.135375727,5.82,35,2,0,True,False,False,False
2783,2,2680.5108,0.012679226,18.6,18,1,0,False,True,False,False
2784,2,3487.4604,0.173483253,11.5,16,1,0,False,True,False,False
2785,4,2816.334,0.045138797,16.75,18,1,0,False,True,False,False
2786,4,2050.664,0.04282359,18.85,11,0,1,False,False,True,False
2787,3,1288.9888,0.115010655,6.135,16,1,0,False,True,False,False
2788,3,3688.532,0.169776346,20.7,16,1,0,False,True,False,False
2789,3,1644.526,0.041608488,17.6,16,1,0,False,True,False,False
2790,4,5298.4364,0.072608647,16.0,33,0,2,False,True,False,False
2791,3,2117.244,0.130191993,8.92,18,1,0,False,True,False,False
2792,2,327.5736,0.111931193,17.75,13,1,0,False,True,False,False
2793,1,1837.608,0.116913245,15.6,23,2,0,False,True,False,False
2794,4,934.7832,0.13511877,19.5,35,2,0,True,False,False,False
2795,3,308.9312,0.063416566,17.75,22,0,0,True,False,False,False
2796,1,171.7764,0.075943184,5.73,22,0,0,True,False,False,False
2797,4,1496.7184,0.05190652,5.73,18,1,0,False,True,False,False
2798,2,525.982,0.175060504,9.3,11,0,1,False,False,True,False
2799,4,3928.8858,0.099893424,20.2,16,1,0,False,True,False,False
2800,1,161.7894,0.178923163,6.13,35,2,0,True,False,False,False
2801,2,2636.568,0.0,12.15,16,1,0,False,True,False,False
2802,4,3644.5892,0.068765205,21.35,33,0,2,False,True,False,False
2803,3,6729.9064,0.096906831,20.2,11,0,1,False,False,True,False
2804,4,2316.984,0.096862255,6.57,16,1,0,False,True,False,False
2805,3,3302.368,0.062528426,19.35,23,2,0,False,True,False,False
2806,3,2127.231,0.032621545,8.6,23,2,0,False,True,False,False
2807,2,2862.94,0.05190268,8.51,33,0,2,False,True,False,False
2808,2,3231.1274,0.170246782,9.395,35,0,1,False,False,False,True
2809,4,237.6906,0.054610829,7.5,22,0,0,True,False,False,False
2810,1,1022.6688,0.127517605,14.3,16,1,0,False,True,False,False
2811,1,466.06,0.064271703,15.0,18,1,0,False,True,False,False
2812,1,617.8624,0.13030659,14.3,33,0,2,False,True,False,False
2813,2,113.186,0.187841082,10.195,22,0,0,True,False,False,False
2814,3,3075.996,0.046625941,6.825,16,1,0,False,True,False,False
2815,4,2067.309,0.035410748,12.65,23,2,0,False,True,False,False
2816,3,4769.1254,0.032250092,11.15,16,1,0,False,True,False,False
2817,1,243.6828,0.045378573,19.1,21,2,1,False,True,False,False
2818,2,263.6568,0.0926587,18.85,22,0,0,True,False,False,False
2819,1,945.436,0.024222321,19.6,16,1,0,False,True,False,False
2820,4,1306.2996,0.055518167,15.1,13,1,0,False,True,False,False
2821,1,1821.6288,0.031946638,10.1,35,0,1,False,False,False,True
2822,3,1230.3984,0.093983518,6.425,13,1,0,False,True,False,False
2823,4,1887.543,0.098822387,8.88,18,1,0,False,True,False,False
2824,1,1318.284,0.009410528,12.3,23,2,0,False,True,False,False
2825,1,186.424,0.169139066,12.85,11,0,1,False,False,True,False
2826,4,995.371,0.043122189,11.35,33,0,2,False,True,False,False
2827,1,1380.8692,0.035769657,14.15,35,0,1,False,False,False,True
2828,4,905.488,0.10361083,19.0,21,2,1,False,True,False,False
2829,2,1874.8928,0.044974051,10.195,16,1,0,False,True,False,False
2830,4,6231.888,0.018920019,8.27,13,1,0,False,True,False,False
2831,2,1837.608,0.054142088,14.85,13,1,0,False,True,False,False
2832,2,289.623,0.0,17.7,35,2,0,True,False,False,False
2833,2,2133.2232,0.124645538,18.0,21,2,1,False,True,False,False
2834,3,2250.404,0.110459828,7.1,11,0,1,False,False,True,False
2835,2,1480.7392,0.013957308,8.355,18,1,0,False,True,False,False
2836,1,503.3448,0.056386541,9.8,23,2,0,False,True,False,False
2837,1,1113.2176,0.012273747,18.2,13,1,0,False,True,False,False
2838,4,6024.1584,0.090473389,14.35,35,0,1,False,False,False,True
2839,3,4711.2008,0.083359391,14.65,23,2,0,False,True,False,False
2840,3,152.4682,0.112161697,14.5,35,2,0,True,False,False,False
2841,4,5851.0504,0.128805815,9.695,11,0,1,False,False,True,False
2842,2,2251.0698,0.090596378,12.8,35,0,1,False,False,False,True
2843,4,2796.36,0.056637129,13.85,13,1,0,False,True,False,False
