,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Item_Outlet_Sales,isTrain,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3
2233,8.3,Regular,0.030212499,Processed Foods,2,18,0,1,2857.6136,1,False,True,False,False
2234,10.1,Low Fat,0.027217468,Meats,1,13,0,1,1454.773,1,False,True,False,False
2235,14.15,Low Fat,0.038123176,Starchy Foods,2,13,0,1,1992.0736,1,False,True,False,False
2236,9.0,Low Fat,0.079506434,Processed Foods,1,18,0,1,1728.4168,1,False,True,False,False
2237,12.15,Low Fat,0.021811987,Starchy Foods,3,11,1,0,2311.6576,1,False,False,True,False
2238,10.8,Low Fat,0.082150145,Drinks,4,35,1,0,7478.2656,1,False,False,False,True
2239,12.1,Low Fat,0.036012919,Processed Foods,3,35,0,2,593.8936,1,True,False,False,False
2240,20.0,NA,0.028167478,Fruits and Vegetables,1,21,1,2,452.744,1,False,True,False,False
2241,6.71,Regular,0.029560451,Processed Foods,1,23,0,2,856.8846,1,False,True,False,False
2242,13.65,Low Fat,0.039631495,Processed Foods,1,35,1,0,984.7182,1,False,False,False,True
2243,7.365,NA,0.04280099,Fruits and Vegetables,4,13,0,1,2037.348,1,False,True,False,False
2244,7.935,Low Fat,0.017141985,Drinks,1,33,2,0,149.805,1,False,True,False,False
2245,12.6,Low Fat,0.056394771,Meats,1,13,0,1,473.3838,1,False,True,False,False
2246,17.6,Low Fat,0.056379439,Processed Foods,1,21,1,2,293.6178,1,False,True,False,False
2247,19.0,NA,0.129534812,Non perishable,4,21,1,2,5105.3544,1,False,True,False,False
2248,7.5,NA,0.036439878,Non perishable,3,13,0,1,3010.7476,1,False,True,False,False
2249,13.35,Low Fat,0.0,Drinks,1,23,0,2,986.7156,1,False,True,False,False
2250,8.6,NA,0.090191431,Non perishable,2,23,0,2,458.0704,1,False,True,False,False
2251,15.1,Low Fat,0.30374337,Processed Foods,4,35,0,2,589.233,1,True,False,False,False
2252,10.5,Regular,0.022590318,Processed Foods,2,22,0,0,283.6308,1,True,False,False,False
2253,9.0,Low Fat,0.082011521,Processed Foods,4,23,0,2,1935.4806,1,False,True,False,False
2254,4.61,NA,0.122843005,Drinks,3,21,1,2,1569.9564,1,False,True,False,False
2255,10.895,Regular,0.05432142,Processed Foods,3,22,0,0,437.4306,1,True,False,False,False
2256,17.6,Low Fat,0.049144165,Processed Foods,2,21,1,2,1717.764,1,False,True,False,False
2257,11.65,NA,0.040577878,Fruits and Vegetables,4,21,1,2,1304.968,1,False,True,False,False
2258,19.1,NA,0.067400032,Non perishable,1,21,1,2,784.3124,1,False,True,False,False
2259,17.2,Regular,0.012036432,Processed Foods,3,18,0,1,1816.3024,1,False,True,False,False
2260,16.5,Low Fat,0.073977473,Processed Foods,4,18,0,1,2070.638,1,False,True,False,False
2261,15.6,Low Fat,0.143396175,Starchy Foods,2,18,0,1,2184.4898,1,False,True,False,False
2262,9.0,NA,0.03201648,Non perishable,2,16,0,1,1922.8304,1,False,True,False,False
2263,15.0,Low Fat,0.058346234,Processed Foods,1,33,2,0,633.8416,1,False,True,False,False
2264,17.85,Low Fat,0.14571827,Starchy Foods,2,35,1,0,2269.0464,1,False,False,False,True
2265,12.6,Low Fat,0.055806016,Meats,1,35,1,0,1209.7586,1,False,False,False,True
2266,6.195,Low Fat,0.072097449,Processed Foods,2,21,1,2,1205.098,1,False,True,False,False
2267,20.2,Regular,0.117543713,Processed Foods,4,21,1,2,3338.987,1,False,True,False,False
2268,20.7,NA,0.048718334,Fruits and Vegetables,1,33,2,0,227.7036,1,False,True,False,False
2269,20.25,NA,0.0591756,Non perishable,4,11,1,0,4680.574,1,False,False,True,False
2270,7.655,Low Fat,0.031918284,Processed Foods,2,33,2,0,695.0952,1,False,True,False,False
2271,20.1,NA,0.095587976,Fruits and Vegetables,4,35,0,2,579.246,1,True,False,False,False
2272,5.92,NA,0.019308607,Drinks,1,13,0,1,1478.076,1,False,True,False,False
2273,18.75,Low Fat,0.023974769,Drinks,2,13,0,1,694.4294,1,False,True,False,False
2274,9.395,Regular,0.100602552,Processed Foods,1,18,0,1,703.0848,1,False,True,False,False
2275,13.35,Low Fat,0.091189915,Processed Foods,3,16,0,1,4514.124,1,False,True,False,False
2276,5.19,Regular,0.077480627,Meats,2,35,0,2,206.398,1,True,False,False,False
2277,19.2,NA,0.129731747,Non perishable,4,22,0,0,589.233,1,True,False,False,False
2278,19.0,NA,0.103363904,Fruits and Vegetables,4,33,2,0,3169.208,1,False,True,False,False
2279,14.15,NA,0.020714523,Fruits and Vegetables,2,23,0,2,2490.092,1,False,True,False,False
2280,20.85,Regular,0.062212713,Processed Foods,1,16,0,1,1151.1682,1,False,True,False,False
2281,8.63,Low Fat,0.031271134,Processed Foods,4,13,0,1,3900.9222,1,False,True,False,False
2282,16.7,NA,0.026729068,Non perishable,4,11,1,0,6439.6176,1,False,False,True,False
2283,7.895,Regular,0.094567181,Starchy Foods,2,23,0,2,1845.5976,1,False,True,False,False
2284,7.72,NA,0.05193741,Fruits and Vegetables,1,33,2,0,934.7832,1,False,True,False,False
2285,5.615,NA,0.126480422,Non perishable,2,13,0,1,3202.498,1,False,True,False,False
2286,7.05,Regular,0.055644887,Starchy Foods,4,21,1,2,2684.5056,1,False,True,False,False
2287,14.35,NA,0.028519419,Non perishable,2,22,0,0,221.0456,1,True,False,False,False
2288,8.52,NA,0.027101431,Drinks,3,21,1,2,2439.4912,1,False,True,False,False
2289,7.645,Regular,0.067083367,Processed Foods,1,13,0,1,596.5568,1,False,True,False,False
2290,12.1,Low Fat,0.020652362,Processed Foods,3,11,1,0,2227.101,1,False,False,True,False
2291,14.8,Low Fat,0.081042136,Meats,4,23,0,2,5159.2842,1,False,True,False,False
2292,20.75,NA,0.021336565,Drinks,3,11,1,0,1366.2216,1,False,False,True,False
2293,10.8,Low Fat,0.029001987,Processed Foods,4,18,0,1,8604.7992,1,False,True,False,False
2294,18.35,NA,0.069745165,Drinks,4,22,0,0,378.1744,1,True,False,False,False
2295,13.5,Regular,0.068148886,Drinks,1,11,1,0,711.0744,1,False,False,True,False
2296,20.5,NA,0.144094079,Non perishable,1,13,0,1,1061.951,1,False,True,False,False
2297,12.35,Regular,0.186616421,Processed Foods,1,11,1,0,1004.0264,1,False,False,True,False
2298,8.895,Low Fat,0.105323859,Drinks,1,18,0,1,609.207,1,False,True,False,False
2299,16.7,Low Fat,0.022110425,Drinks,2,18,0,1,3558.0352,1,False,True,False,False
2300,16.2,NA,0.019374768,Drinks,3,16,0,1,2025.3636,1,False,True,False,False
2301,7.26,Low Fat,0.014482278,Meats,2,11,1,0,1864.24,1,False,False,True,False
2302,6.65,NA,0.087805788,Fruits and Vegetables,2,21,1,2,1907.517,1,False,True,False,False
2303,13.35,Low Fat,0.048027043,Starchy Foods,4,23,0,2,5660.6316,1,False,True,False,False
2304,17.35,Low Fat,0.055908268,Processed Foods,2,16,0,1,607.2096,1,False,True,False,False
2305,20.7,NA,0.048522793,Fruits and Vegetables,1,35,1,0,1024.6662,1,False,False,False,True
2306,5.46,Regular,0.032359413,Processed Foods,4,13,0,1,3169.208,1,False,True,False,False
2307,18.25,Low Fat,0.088807455,Processed Foods,4,16,0,1,2740.4328,1,False,True,False,False
2308,8.185,NA,0.046556408,Fruits and Vegetables,1,21,1,2,640.4996,1,False,True,False,False
2309,7.5,Low Fat,0.050750977,Processed Foods,2,23,0,2,1960.1152,1,False,True,False,False
2310,12.65,Low Fat,0.035404052,Processed Foods,4,16,0,1,2067.309,1,False,True,False,False
2311,14.3,Low Fat,0.130390458,Processed Foods,1,16,0,1,231.6984,1,False,True,False,False
2312,17.85,Low Fat,0.074422769,Processed Foods,2,22,0,0,253.004,1,True,False,False,False
2313,6.425,Low Fat,0.105742544,Starchy Foods,2,22,0,0,131.1626,1,True,False,False,False
2314,6.825,Regular,0.046729336,Processed Foods,3,18,0,1,2153.1972,1,False,True,False,False
2315,16.5,Low Fat,0.073470234,Processed Foods,4,35,1,0,5383.6588,1,False,False,False,True
2316,20.25,NA,0.058886477,Non perishable,4,33,2,0,1724.422,1,False,True,False,False
2317,19.2,NA,0.18293775,Non perishable,4,21,1,2,3615.294,1,False,True,False,False
2318,17.7,NA,0.020993364,Non perishable,3,22,0,0,168.4474,1,True,False,False,False
2319,9.695,Regular,0.029223424,Processed Foods,3,18,0,1,2999.429,1,False,True,False,False
2320,21.35,Low Fat,0.068489201,Processed Foods,4,35,1,0,4165.2448,1,False,False,False,True
2321,7.75,Low Fat,0.043326511,Processed Foods,2,18,0,1,1134.5232,1,False,True,False,False
2322,18.85,NA,0.136532569,Drinks,3,35,1,0,2888.2404,1,False,False,False,True
2323,19.75,Regular,0.018051091,Processed Foods,3,21,1,2,2696.49,1,False,True,False,False
2324,5.325,Regular,0.23212188,Drinks,1,22,0,0,53.9298,1,True,False,False,False
2325,8.63,Regular,0.057620562,Processed Foods,2,35,0,2,113.8518,1,True,False,False,False
2326,18.7,NA,0.045865089,Non perishable,3,35,1,0,2287.023,1,False,False,False,True
2327,20.25,Regular,0.021002171,Processed Foods,3,35,0,2,555.2772,1,True,False,False,False
2328,6.71,Regular,0.029727657,Processed Foods,1,13,0,1,1120.5414,1,False,True,False,False
2329,14.35,Low Fat,0.080527065,Processed Foods,1,33,2,0,719.064,1,False,True,False,False
2330,15.2,NA,0.0,Non perishable,1,21,1,2,437.4306,1,False,True,False,False
2331,5.82,NA,0.0,Fruits and Vegetables,4,21,1,2,2050.664,1,False,True,False,False
2332,5.59,Regular,0.056833394,Processed Foods,1,11,1,0,1214.4192,1,False,False,True,False
2333,18.5,Regular,0.062256921,Processed Foods,3,23,0,2,2059.9852,1,False,True,False,False
2334,6.67,Regular,0.089512542,Processed Foods,2,35,1,0,3672.5528,1,False,False,False,True
2335,14.0,Regular,0.060427062,Processed Foods,3,23,0,2,3089.312,1,False,True,False,False
2336,7.605,NA,0.216323008,Fruits and Vegetables,3,22,0,0,815.605,1,True,False,False,False
2337,20.1,NA,0.135612397,Non perishable,1,35,0,2,61.2536,1,True,False,False,False
2338,9.6,Low Fat,0.085125951,Processed Foods,2,18,0,1,1278.336,1,False,True,False,False
2339,17.7,Regular,0.122565413,Meats,2,13,0,1,1528.011,1,False,True,False,False
2340,15.7,NA,0.0,Drinks,1,22,0,0,129.831,1,True,False,False,False
2341,13.65,NA,0.077670981,Non perishable,1,13,0,1,1301.639,1,False,True,False,False
2342,14.6,NA,0.043201813,Fruits and Vegetables,2,13,0,1,1844.9318,1,False,True,False,False
2343,15.6,Low Fat,0.088215871,Processed Foods,4,13,0,1,5068.7354,1,False,True,False,False
2344,20.25,Low Fat,0.036295834,Drinks,4,33,2,0,1095.241,1,False,True,False,False
2345,8.02,Low Fat,0.186528819,Processed Foods,3,22,0,0,307.5996,1,True,False,False,False
2346,18.35,NA,0.099026525,Fruits and Vegetables,1,33,2,0,1295.6468,1,False,True,False,False
2347,16.6,Low Fat,0.0,Processed Foods,2,23,0,2,2607.2728,1,False,True,False,False
2348,10.0,Regular,0.063162608,Processed Foods,4,16,0,1,3455.502,1,False,True,False,False
2349,16.1,Regular,0.063429818,Drinks,3,21,1,2,2345.6134,1,False,True,False,False
2350,13.0,Regular,0.139785104,Processed Foods,4,22,0,0,197.7426,1,True,False,False,False
2351,16.1,Regular,0.04807227,Processed Foods,2,13,0,1,1761.7068,1,False,True,False,False
2352,19.0,Low Fat,0.112097433,Processed Foods,2,21,1,2,1905.5196,1,False,True,False,False
2353,17.6,Low Fat,0.010037996,Processed Foods,3,16,0,1,3086.6488,1,False,True,False,False
2354,6.32,Low Fat,0.012789884,Meats,1,13,0,1,1060.6194,1,False,True,False,False
2355,9.3,Regular,0.033431669,Meats,3,16,0,1,4653.942,1,False,True,False,False
2356,11.1,Regular,0.03623131,Processed Foods,3,13,0,1,3339.6528,1,False,True,False,False
2357,8.88,NA,0.086360962,Drinks,3,35,1,0,2439.4912,1,False,False,False,True
2358,6.15,Low Fat,0.046232445,Processed Foods,2,33,2,0,1379.5376,1,False,True,False,False
2359,20.85,Low Fat,0.097618234,Starchy Foods,4,23,0,2,897.4984,1,False,True,False,False
2360,17.1,Regular,0.046808553,Processed Foods,2,23,0,2,1404.838,1,False,True,False,False
2361,13.15,Regular,0.03810738,Processed Foods,1,11,1,0,615.1992,1,False,False,True,False
2362,16.5,Regular,0.093846532,Processed Foods,2,16,0,1,1069.2748,1,False,True,False,False
2363,11.65,NA,0.040744057,Fruits and Vegetables,4,13,0,1,4101.328,1,False,True,False,False
2364,13.15,NA,0.022831052,Fruits and Vegetables,3,21,1,2,4793.76,1,False,True,False,False
2365,19.35,Regular,0.076878416,Processed Foods,2,21,1,2,1138.518,1,False,True,False,False
2366,19.35,NA,0.021501067,Fruits and Vegetables,2,18,0,1,2771.7254,1,False,True,False,False
2367,16.5,NA,0.07964724,Fruits and Vegetables,2,33,2,0,1948.1308,1,False,True,False,False
2368,21.35,Low Fat,0.068809463,Processed Foods,4,16,0,1,5206.556,1,False,True,False,False
2369,16.0,NA,0.115570552,Fruits and Vegetables,1,16,0,1,173.7738,1,False,True,False,False
2370,20.5,NA,0.143164371,Non perishable,1,33,2,0,73.238,1,False,True,False,False
2371,19.75,Regular,0.018008071,Processed Foods,3,33,2,0,3415.554,1,False,True,False,False
2372,17.6,NA,0.015775777,Non perishable,3,13,0,1,3803.0496,1,False,True,False,False
2373,4.615,Regular,0.102407778,Processed Foods,4,13,0,1,3961.51,1,False,True,False,False
2374,5.88,NA,0.003606726,Drinks,3,11,1,0,1384.1982,1,False,False,True,False
2375,11.8,Regular,0.093801337,Processed Foods,2,21,1,2,1251.704,1,False,True,False,False
2376,17.35,Low Fat,0.0,Processed Foods,2,33,2,0,1821.6288,1,False,True,False,False
2377,12.35,Regular,0.033760862,Meats,4,23,0,2,5141.3076,1,False,True,False,False
2378,9.5,NA,0.031131455,Fruits and Vegetables,2,35,1,0,3205.1612,1,False,False,False,True
2379,9.0,Low Fat,0.082177842,Processed Foods,4,18,0,1,1720.4272,1,False,True,False,False
2380,6.235,NA,0.118858866,Non perishable,4,21,1,2,3418.883,1,False,True,False,False
2381,9.6,Low Fat,0.0,Processed Foods,4,16,0,1,4374.306,1,False,True,False,False
2382,16.75,Low Fat,0.105448901,Processed Foods,3,13,0,1,782.315,1,False,True,False,False
2383,17.1,Regular,0.046881328,Processed Foods,2,21,1,2,1685.8056,1,False,True,False,False
2384,6.825,Regular,0.078057026,Processed Foods,3,22,0,0,153.7998,1,True,False,False,False
2385,6.78,Regular,0.140955857,Processed Foods,1,13,0,1,4101.328,1,False,True,False,False
2386,16.0,Regular,0.107186944,Processed Foods,3,11,1,0,3453.5046,1,False,False,True,False
2387,15.0,Low Fat,0.153960209,Starchy Foods,2,16,0,1,1179.1318,1,False,True,False,False
2388,7.39,NA,0.093160853,Non perishable,4,11,1,0,1004.0264,1,False,False,True,False
2389,17.6,Low Fat,0.05629192,Processed Foods,1,23,0,2,419.454,1,False,True,False,False
2390,12.65,NA,0.15604396,Fruits and Vegetables,4,23,0,2,3845.6608,1,False,True,False,False
2391,17.85,Low Fat,0.044463491,Processed Foods,2,23,0,2,2024.032,1,False,True,False,False
2392,11.15,Regular,0.00827301,Drinks,3,33,2,0,1956.1204,1,False,True,False,False
2393,15.7,NA,0.030697825,Drinks,1,16,0,1,1168.479,1,False,True,False,False
2394,14.65,NA,0.0,Non perishable,1,22,0,0,55.2614,1,True,False,False,False
2395,19.25,Low Fat,0.101281,Drinks,1,35,1,0,2020.0372,1,False,False,False,True
2396,18.25,NA,0.012300013,Fruits and Vegetables,3,18,0,1,3073.9986,1,False,True,False,False
2397,20.7,Regular,0.0,Processed Foods,2,13,0,1,1884.8798,1,False,True,False,False
2398,15.85,Low Fat,0.057313443,Processed Foods,1,23,0,2,1364.89,1,False,True,False,False
2399,6.575,Regular,0.075625152,Starchy Foods,3,21,1,2,3193.1768,1,False,True,False,False
2400,17.75,NA,0.030568919,Non perishable,3,18,0,1,2336.958,1,False,True,False,False
2401,11.8,NA,0.198424841,Drinks,3,35,0,2,370.1848,1,True,False,False,False
2402,14.0,Regular,0.029578726,Drinks,3,35,1,0,3756.4436,1,False,False,False,True
2403,12.85,Low Fat,0.213125482,Processed Foods,1,35,0,2,175.7712,1,True,False,False,False
2404,16.7,NA,0.120137953,Fruits and Vegetables,3,13,0,1,3078.6592,1,False,True,False,False
2405,10.85,NA,0.028679894,Non perishable,2,23,0,2,2109.2544,1,False,True,False,False
2406,10.0,Low Fat,0.099804623,Processed Foods,2,21,1,2,3243.7776,1,False,True,False,False
2407,13.65,Regular,0.044526443,Meats,1,22,0,0,71.9064,1,True,False,False,False
2408,19.0,Regular,0.162882227,Processed Foods,1,22,0,0,189.0872,1,True,False,False,False
2409,9.6,Regular,0.022404493,Starchy Foods,2,13,0,1,2579.975,1,False,True,False,False
2410,12.0,Low Fat,0.075975642,Processed Foods,2,13,0,1,1486.0656,1,False,True,False,False
2411,5.925,Regular,0.09644909,Drinks,1,16,0,1,312.2602,1,False,True,False,False
2412,13.0,NA,0.041816615,Non perishable,4,16,0,1,4845.0266,1,False,True,False,False
2413,8.18,Regular,0.082867689,Processed Foods,1,13,0,1,171.7764,1,False,True,False,False
2414,12.8,NA,0.076214289,Fruits and Vegetables,2,18,0,1,1834.279,1,False,True,False,False
2415,19.2,Low Fat,0.124301968,Processed Foods,1,18,0,1,2082.6224,1,False,True,False,False
2416,14.5,Regular,0.097201128,Processed Foods,3,23,0,2,2705.1454,1,False,True,False,False
2417,5.19,Low Fat,0.042861968,Processed Foods,4,13,0,1,3731.809,1,False,True,False,False
2418,13.3,NA,0.0713931,Fruits and Vegetables,1,33,2,0,1592.5936,1,False,True,False,False
2419,19.6,NA,0.041256807,Non perishable,1,33,2,0,2125.2336,1,False,True,False,False
2420,17.75,Low Fat,0.034746076,Drinks,4,16,0,1,998.7,1,False,True,False,False
2421,12.35,Low Fat,0.093441604,Processed Foods,2,21,1,2,3673.8844,1,False,True,False,False
2422,14.35,NA,0.017024598,Non perishable,2,33,2,0,2099.9332,1,False,True,False,False
2423,6.365,Low Fat,0.007363189,Processed Foods,1,18,0,1,1225.072,1,False,True,False,False
2424,5.78,NA,0.014484582,Drinks,3,35,1,0,3062.0142,1,False,False,False,True
2425,20.25,Regular,0.011937183,Processed Foods,3,35,1,0,4442.2176,1,False,False,False,True
2426,14.75,NA,0.032862976,Non perishable,4,33,2,0,4278.4308,1,False,True,False,False
2427,12.15,Low Fat,0.015484763,Processed Foods,4,21,1,2,631.1784,1,False,True,False,False
2428,6.59,NA,0.026163192,Non perishable,2,33,2,0,602.549,1,False,True,False,False
2429,12.6,Regular,0.073920438,Drinks,4,23,0,2,2797.6916,1,False,True,False,False
2430,18.2,NA,0.086352403,Fruits and Vegetables,3,35,0,2,445.4202,1,True,False,False,False
2431,9.395,NA,0.03976832,Non perishable,1,35,1,0,2348.9424,1,False,False,False,True
2432,17.6,Regular,0.015950066,Starchy Foods,1,35,1,0,1975.4286,1,False,False,False,True
2433,8.18,Regular,0.082002559,Processed Foods,1,35,1,0,1374.2112,1,False,False,False,True
2434,7.325,NA,0.093307668,Fruits and Vegetables,1,33,2,0,2006.7212,1,False,True,False,False
2435,15.85,Low Fat,0.143199389,Starchy Foods,3,35,0,2,352.874,1,True,False,False,False
2436,15.1,Regular,0.019965179,Processed Foods,2,21,1,2,908.817,1,False,True,False,False
2437,10.5,Regular,0.116108797,Processed Foods,3,35,1,0,6035.477,1,False,False,False,True
2438,8.51,Regular,0.078339081,Processed Foods,3,33,2,0,1379.5376,1,False,True,False,False
2439,17.0,NA,0.237651344,Fruits and Vegetables,3,35,0,2,171.1106,1,True,False,False,False
2440,20.35,Regular,0.031102571,Drinks,4,13,0,1,2045.3376,1,False,True,False,False
2441,17.85,NA,0.018097419,Non perishable,2,11,1,0,1332.9316,1,False,False,True,False
2442,18.25,Low Fat,0.078041216,Processed Foods,4,11,1,0,2848.9582,1,False,False,True,False
2443,17.6,NA,0.08226356,Non perishable,3,33,2,0,1278.336,1,False,True,False,False
2444,10.895,Low Fat,0.026880159,Processed Foods,2,23,0,2,1491.392,1,False,True,False,False
2445,11.85,Low Fat,0.222063351,Drinks,2,22,0,0,195.7452,1,True,False,False,False
2446,20.5,NA,0.142589751,Non perishable,1,35,1,0,585.904,1,False,False,False,True
2447,14.1,NA,0.126292985,Fruits and Vegetables,1,11,1,0,1133.8574,1,False,False,True,False
2448,15.15,Regular,0.012260981,Processed Foods,2,16,0,1,1186.4556,1,False,True,False,False
2449,17.25,Low Fat,0.05869048,Drinks,1,22,0,0,93.212,1,True,False,False,False
2450,17.6,NA,0.018982338,Non perishable,4,11,1,0,2836.308,1,False,False,True,False
2451,14.6,NA,0.059405152,Non perishable,3,23,0,2,3621.952,1,False,True,False,False
2452,10.1,Low Fat,0.027059264,Meats,1,16,0,1,1761.041,1,False,True,False,False
2453,10.5,Low Fat,0.071244438,Processed Foods,2,16,0,1,1325.6078,1,False,True,False,False
2454,12.6,NA,0.007455054,Non perishable,4,16,0,1,3942.8676,1,False,True,False,False
2455,18.7,NA,0.046088273,Non perishable,3,23,0,2,3506.7686,1,False,True,False,False
2456,5.985,Low Fat,0.096185556,Processed Foods,2,11,1,0,3560.6984,1,False,False,True,False
2457,12.1,Low Fat,0.11487406,Processed Foods,4,23,0,2,5099.3622,1,False,True,False,False
2458,13.0,Regular,0.083643716,Processed Foods,4,21,1,2,2570.6538,1,False,True,False,False
2459,19.2,NA,0.022965292,Fruits and Vegetables,3,18,0,1,2563.33,1,False,True,False,False
2460,5.78,NA,0.014584584,Drinks,3,18,0,1,2187.153,1,False,True,False,False
2461,7.17,NA,0.059716729,Fruits and Vegetables,2,16,0,1,2348.9424,1,False,True,False,False
2462,20.85,Regular,0.062224479,Processed Foods,1,23,0,2,1682.4766,1,False,True,False,False
2463,18.75,NA,0.034360687,Non perishable,4,21,1,2,4274.436,1,False,True,False,False
2464,7.5,Low Fat,0.050708743,Processed Foods,2,33,2,0,3185.1872,1,False,True,False,False
